Reporting Economy,Continent,Commercial services traded,Date,Value
Sweden,Europe,Air transport,31/12/2017,"3,203,224,000"
Sweden,Europe,Air transport,31/12/2018,"3,495,663,000"
Sweden,Europe,Air transport,31/12/2021,"1,419,691,354"
Sweden,Europe,Air transport,31/12/2013,"3,697,291,000"
Sweden,Europe,Air transport,31/12/2014,"3,431,970,000"
Sweden,Europe,Air transport,31/12/2016,"3,002,912,000"
Sweden,Europe,Air transport,31/12/2015,"2,791,687,000"
Sweden,Europe,Air transport,31/12/2019,"3,869,055,000"
Sweden,Europe,Passenger (Air),31/12/2015,"1,995,266,000"
Sweden,Europe,Passenger (Air),31/12/2019,"2,678,637,000"
Sweden,Europe,Passenger (Air),31/12/2016,"2,229,982,000"
Sweden,Europe,Passenger (Air),31/12/2014,"2,435,891,000"
Sweden,Europe,Passenger (Air),31/12/2017,"2,330,878,000"
Sweden,Europe,Passenger (Air),31/12/2018,"2,576,223,000"
Sweden,Europe,Passenger (Air),31/12/2021,"675,465,955"
Sweden,Europe,Passenger (Air),31/12/2020,"589,338,000"
Sweden,Europe,Passenger (Air),31/12/2013,"2,850,200,000"
Sweden,Europe,Freight (Air),31/12/2018,"381,418,000"
Sweden,Europe,Freight (Air),31/12/2013,"414,248,000"
Sweden,Europe,Freight (Air),31/12/2015,"387,232,000"
Sweden,Europe,Freight (Air),31/12/2021,"514,590,952"
Sweden,Europe,Freight (Air),31/12/2017,"407,884,000"
Sweden,Europe,Freight (Air),31/12/2020,"448,976,000"
Sweden,Europe,Freight (Air),31/12/2016,"366,060,000"
Sweden,Europe,Freight (Air),31/12/2019,"519,024,000"
Sweden,Europe,Freight (Air),31/12/2014,"463,758,000"
Sweden,Europe,Space transport,31/12/2016,"3,981,000"
Sweden,Europe,Space transport,31/12/2019,"3,695,000"
Sweden,Europe,Space transport,31/12/2015,"111,000"
Sweden,Europe,Space transport,31/12/2017,"3,156,000"
Sweden,Europe,Space transport,31/12/2013,0
Sweden,Europe,Space transport,31/12/2018,"3,658,000"
Sweden,Europe,Space transport,31/12/2020,"3,870,000"
Sweden,Europe,Space transport,31/12/2014,0
Sweden,Europe,Rail transport,31/12/2016,"340,735,000"
Sweden,Europe,Rail transport,31/12/2019,"380,983,000"
Sweden,Europe,Rail transport,31/12/2015,"337,442,000"
Sweden,Europe,Rail transport,31/12/2014,"502,880,000"
Sweden,Europe,Rail transport,31/12/2018,"368,673,000"
Sweden,Europe,Rail transport,31/12/2020,"316,810,000"
Sweden,Europe,Rail transport,31/12/2013,"494,734,000"
Sweden,Europe,Rail transport,31/12/2017,"383,765,000"
Sweden,Europe,Passenger (Rail),31/12/2016,"53,969,000"
Sweden,Europe,Passenger (Rail),31/12/2019,"42,655,000"
Sweden,Europe,Passenger (Rail),31/12/2020,"18,442,000"
Sweden,Europe,Passenger (Rail),31/12/2014,"37,398,000"
Sweden,Europe,Passenger (Rail),31/12/2015,"29,275,000"
Sweden,Europe,Passenger (Rail),31/12/2013,"30,813,000"
Sweden,Europe,Passenger (Rail),31/12/2017,"45,646,000"
Sweden,Europe,Passenger (Rail),31/12/2018,"43,311,000"
Sweden,Europe,Freight (Rail),31/12/2018,"206,405,000"
Sweden,Europe,Freight (Rail),31/12/2017,"205,238,000"
Sweden,Europe,Freight (Rail),31/12/2013,"317,427,000"
Sweden,Europe,Freight (Rail),31/12/2014,"276,107,000"
Sweden,Europe,Freight (Rail),31/12/2020,"188,743,000"
Sweden,Europe,Freight (Rail),31/12/2015,"189,070,000"
Sweden,Europe,Freight (Rail),31/12/2019,"229,284,000"
Sweden,Europe,Freight (Rail),31/12/2016,"178,606,000"
Sweden,Europe,Road transport,31/12/2014,"5,315,117,000"
Sweden,Europe,Road transport,31/12/2017,"4,318,002,000"
Sweden,Europe,Road transport,31/12/2015,"4,817,005,000"
Sweden,Europe,Road transport,31/12/2013,"5,697,610,000"
Sweden,Europe,Road transport,31/12/2019,"4,322,585,000"
Sweden,Europe,Road transport,31/12/2016,"4,140,021,000"
Sweden,Europe,Road transport,31/12/2020,"4,278,702,000"
Sweden,Europe,Road transport,31/12/2018,"4,905,918,000"
Sweden,Europe,Passenger (Road),31/12/2018,"17,820,000"
Sweden,Europe,Passenger (Road),31/12/2017,"14,201,000"
Sweden,Europe,Passenger (Road),31/12/2013,"23,641,000"
Sweden,Europe,Passenger (Road),31/12/2016,"15,041,000"
Sweden,Europe,Passenger (Road),31/12/2020,"6,716,000"
Sweden,Europe,Passenger (Road),31/12/2015,"18,519,000"
Sweden,Europe,Passenger (Road),31/12/2019,"17,577,000"
Sweden,Europe,Passenger (Road),31/12/2014,"35,939,000"
Sweden,Europe,Freight (Road),31/12/2015,"4,021,360,000"
Sweden,Europe,Freight (Road),31/12/2020,"3,703,936,000"
Sweden,Europe,Freight (Road),31/12/2014,"4,512,127,000"
Sweden,Europe,Freight (Road),31/12/2019,"3,735,268,000"
Sweden,Europe,Freight (Road),31/12/2016,"3,415,753,000"
Sweden,Europe,Freight (Road),31/12/2013,"4,868,582,000"
Sweden,Europe,Freight (Road),31/12/2018,"4,171,169,000"
Sweden,Europe,Freight (Road),31/12/2017,"3,731,253,000"
Sweden,Europe,Inland waterway transport,31/12/2014,"2,387,000"
Sweden,Europe,Inland waterway transport,31/12/2019,"7,389,000"
Sweden,Europe,Inland waterway transport,31/12/2020,"6,261,000"
Sweden,Europe,Inland waterway transport,31/12/2018,"7,081,000"
Sweden,Europe,Inland waterway transport,31/12/2017,"23,556,000"
Sweden,Europe,Inland waterway transport,31/12/2013,"2,391,000"
Sweden,Europe,Inland waterway transport,31/12/2016,"774,000"
Sweden,Europe,Inland waterway transport,31/12/2015,"3,881,000"
Sweden,Europe,Pipeline transport,31/12/2019,"8,397,000"
Sweden,Europe,Pipeline transport,31/12/2014,"1,061,000"
Sweden,Europe,Pipeline transport,31/12/2013,"3,188,000"
Sweden,Europe,Pipeline transport,31/12/2017,"2,480,000"
Sweden,Europe,Pipeline transport,31/12/2015,"444,000"
Sweden,Europe,Pipeline transport,31/12/2016,"3,207,000"
Sweden,Europe,Pipeline transport,31/12/2018,"3,776,000"
Sweden,Europe,Pipeline transport,31/12/2020,"8,424,000"
Sweden,Europe,Electricity transmission,31/12/2020,"200,696,000"
Sweden,Europe,Electricity transmission,31/12/2018,"204,516,000"
Sweden,Europe,Electricity transmission,31/12/2017,"164,777,000"
Sweden,Europe,Electricity transmission,31/12/2013,"114,619,000"
Sweden,Europe,Electricity transmission,31/12/2016,"131,273,000"
Sweden,Europe,Electricity transmission,31/12/2019,"215,737,000"
Sweden,Europe,Electricity transmission,31/12/2015,"76,182,000"
Sweden,Europe,Electricity transmission,31/12/2014,"105,297,000"
Sweden,Europe,Postal and courier services,31/12/2017,"255,280,000"
Sweden,Europe,Postal and courier services,31/12/2018,"263,287,000"
Sweden,Europe,Postal and courier services,31/12/2020,"206,046,000"
Sweden,Europe,Postal and courier services,31/12/2013,"444,132,000"
Sweden,Europe,Postal and courier services,31/12/2021,"236,158,296"
Sweden,Europe,Postal and courier services,31/12/2014,"441,744,000"
Sweden,Europe,Postal and courier services,31/12/2015,"381,022,000"
Sweden,Europe,Postal and courier services,31/12/2019,"257,609,000"
Sweden,Europe,Postal and courier services,31/12/2016,"230,474,000"
Sweden,Europe,Travel,31/12/2019,"14,365,737,000"
Sweden,Europe,Travel,31/12/2018,"15,700,565,000"
Sweden,Europe,Travel,31/12/2013,"15,341,006,000"
Sweden,Europe,Travel,31/12/2017,"16,982,802,000"
Sweden,Europe,Travel,31/12/2016,"14,886,713,000"
Sweden,Europe,Travel,31/12/2014,"15,806,238,000"
Sweden,Europe,Travel,31/12/2015,"14,415,529,000"
Sweden,Europe,Travel,31/12/2020,"6,172,050,000"
Sweden,Europe,Travel,31/12/2021,"8,408,167,000"
Sweden,Europe,Goods (travel),31/12/2017,"2,464,209,000"
Sweden,Europe,Goods (travel),31/12/2013,"5,000,467,000"
Sweden,Europe,Goods (travel),31/12/2018,"2,222,302,000"
Sweden,Europe,Goods (travel),31/12/2016,"3,012,312,000"
Sweden,Europe,Goods (travel),31/12/2015,"3,585,558,000"
Sweden,Europe,Goods (travel),31/12/2019,"2,037,358,000"
Sweden,Europe,Goods (travel),31/12/2020,"892,032,000"
Sweden,Europe,Goods (travel),31/12/2014,"4,184,964,000"
Sweden,Europe,Accommodation services,31/12/2016,"4,192,000,000"
Sweden,Europe,Accommodation services,31/12/2013,"5,324,268,000"
Sweden,Europe,Accommodation services,31/12/2018,"5,046,353,000"
Sweden,Europe,Accommodation services,31/12/2017,"5,273,412,000"
Sweden,Europe,Accommodation services,31/12/2014,"4,071,710,000"
Sweden,Europe,Accommodation services,31/12/2019,"4,556,795,000"
Sweden,Europe,Accommodation services,31/12/2020,"1,791,577,000"
Sweden,Europe,Accommodation services,31/12/2015,"3,850,477,000"
Sweden,Europe,Business,31/12/2015,"4,892,189,000"
Sweden,Europe,Business,31/12/2016,"5,051,965,000"
Sweden,Europe,Business,31/12/2017,"5,763,459,000"
Sweden,Europe,Business,31/12/2018,"5,328,286,000"
Sweden,Europe,Business,31/12/2019,"4,875,307,000"
Sweden,Europe,Business,31/12/2014,"5,364,053,000"
Sweden,Europe,Business,31/12/2013,"4,263,346,000"
Sweden,Europe,Business,31/12/2020,"2,094,613,000"
Sweden,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2013,0
Sweden,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2014,0
Sweden,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2015,0
Sweden,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2019,0
Sweden,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2018,0
Sweden,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2020,0
Sweden,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2017,0
Sweden,Europe,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2016,0
Sweden,Europe,Personal,31/12/2018,"10,372,279,000"
Sweden,Europe,Personal,31/12/2016,"9,834,638,000"
Sweden,Europe,Personal,31/12/2013,"11,077,793,000"
Sweden,Europe,Personal,31/12/2017,"11,219,456,000"
Sweden,Europe,Personal,31/12/2020,"4,077,551,000"
Sweden,Europe,Personal,31/12/2014,"10,442,053,000"
Sweden,Europe,Personal,31/12/2019,"9,490,430,000"
Sweden,Europe,Personal,31/12/2015,"9,523,340,000"
Sweden,Europe,Health-related,31/12/2020,"99,836,000"
Sweden,Europe,Health-related,31/12/2019,"133,674,000"
Sweden,Europe,Health-related,31/12/2014,"120,813,000"
Sweden,Europe,Health-related,31/12/2016,"163,345,000"
Sweden,Europe,Health-related,31/12/2018,"134,771,000"
Sweden,Europe,Health-related,31/12/2017,"143,250,000"
Sweden,Europe,Health-related,31/12/2013,"117,010,000"
Sweden,Europe,Health-related,31/12/2015,"106,123,000"
Sweden,Europe,Education-related,31/12/2014,"140,175,000"
Sweden,Europe,Education-related,31/12/2013,"185,940,000"
Sweden,Europe,Education-related,31/12/2020,"96,648,000"
Sweden,Europe,Education-related,31/12/2015,"120,428,000"
Sweden,Europe,Education-related,31/12/2016,"115,901,000"
Sweden,Europe,Education-related,31/12/2019,"185,286,000"
Sweden,Europe,Education-related,31/12/2017,"137,051,000"
Sweden,Europe,Education-related,31/12/2018,"180,206,000"
Sweden,Europe,Construction,31/12/2017,"1,783,351,000"
Sweden,Europe,Construction,31/12/2013,"2,172,049,000"
Sweden,Europe,Construction,31/12/2018,"1,820,468,000"
Sweden,Europe,Construction,31/12/2021,"1,456,807,000"
Sweden,Europe,Construction,31/12/2020,"1,431,167,000"
Sweden,Europe,Construction,31/12/2015,"1,853,658,000"
Sweden,Europe,Construction,31/12/2019,"1,993,248,000"
Sweden,Europe,Construction,31/12/2014,"2,397,698,000"
Sweden,Europe,Construction,31/12/2016,"1,599,385,000"
Sweden,Europe,Insurance and pension services,31/12/2017,"633,184,000"
Sweden,Europe,Insurance and pension services,31/12/2013,"392,865,000"
Sweden,Europe,Insurance and pension services,31/12/2018,"650,960,000"
Sweden,Europe,Insurance and pension services,31/12/2014,"399,042,000"
Sweden,Europe,Insurance and pension services,31/12/2019,"838,879,000"
Sweden,Europe,Insurance and pension services,31/12/2021,"680,963,000"
Sweden,Europe,Insurance and pension services,31/12/2020,"660,372,000"
Sweden,Europe,Insurance and pension services,31/12/2015,"362,171,000"
Sweden,Europe,Insurance and pension services,31/12/2016,"437,835,000"
Sweden,Europe,Direct insurance,31/12/2017,"216,621,000"
Sweden,Europe,Direct insurance,31/12/2014,"170,014,000"
Sweden,Europe,Direct insurance,31/12/2016,"173,077,000"
Sweden,Europe,Direct insurance,31/12/2013,"121,260,000"
Sweden,Europe,Direct insurance,31/12/2015,"146,266,000"
Sweden,Europe,Direct insurance,31/12/2018,"222,218,000"
Sweden,Europe,Direct insurance,31/12/2019,"222,343,000"
Sweden,Europe,Direct insurance,31/12/2020,"240,311,000"
Sweden,Europe,Life insurance,31/12/2020,"9,221,000"
Sweden,Europe,Life insurance,31/12/2016,"10,506,000"
Sweden,Europe,Life insurance,31/12/2017,"10,144,000"
Sweden,Europe,Life insurance,31/12/2013,"12,219,000"
Sweden,Europe,Life insurance,31/12/2018,"10,031,000"
Sweden,Europe,Life insurance,31/12/2015,"11,865,000"
Sweden,Europe,Life insurance,31/12/2019,"9,068,000"
Sweden,Europe,Life insurance,31/12/2014,"12,333,000"
Sweden,Europe,Freight insurance,31/12/2016,"108,049,000"
Sweden,Europe,Freight insurance,31/12/2013,"84,736,000"
Sweden,Europe,Freight insurance,31/12/2017,"124,202,000"
Sweden,Europe,Freight insurance,31/12/2018,"140,789,000"
Sweden,Europe,Freight insurance,31/12/2014,"135,268,000"
Sweden,Europe,Freight insurance,31/12/2015,"108,119,000"
Sweden,Europe,Freight insurance,31/12/2020,"115,318,000"
Sweden,Europe,Freight insurance,31/12/2019,"126,621,000"
Sweden,Europe,Reinsurance,31/12/2020,"119,757,000"
Sweden,Europe,Reinsurance,31/12/2019,"171,851,000"
Sweden,Europe,Reinsurance,31/12/2018,"145,746,000"
Sweden,Europe,Reinsurance,31/12/2016,"72,991,000"
Sweden,Europe,Reinsurance,31/12/2015,"87,826,000"
Sweden,Europe,Reinsurance,31/12/2017,"168,270,000"
Sweden,Europe,Reinsurance,31/12/2013,"145,033,000"
Sweden,Europe,Reinsurance,31/12/2014,"103,838,000"
Sweden,Europe,Auxiliary insurance services,31/12/2014,"115,111,000"
Sweden,Europe,Auxiliary insurance services,31/12/2015,"123,422,000"
Sweden,Europe,Auxiliary insurance services,31/12/2020,"282,887,000"
Sweden,Europe,Auxiliary insurance services,31/12/2018,"273,554,000"
Sweden,Europe,Auxiliary insurance services,31/12/2013,"120,330,000"
Sweden,Europe,Auxiliary insurance services,31/12/2017,"232,738,000"
Sweden,Europe,Auxiliary insurance services,31/12/2016,"188,007,000"
Sweden,Europe,Auxiliary insurance services,31/12/2019,"436,177,000"
Sweden,Europe,Pension and standardized guaranteed services,31/12/2018,"9,205,000"
Sweden,Europe,Pension and standardized guaranteed services,31/12/2017,"15,328,000"
Sweden,Europe,Pension and standardized guaranteed services,31/12/2016,"3,760,000"
Sweden,Europe,Pension and standardized guaranteed services,31/12/2015,"4,657,000"
Sweden,Europe,Pension and standardized guaranteed services,31/12/2013,"5,977,000"
Sweden,Europe,Pension and standardized guaranteed services,31/12/2014,"10,211,000"
Sweden,Europe,Pension and standardized guaranteed services,31/12/2019,"8,509,000"
Sweden,Europe,Pension and standardized guaranteed services,31/12/2020,"17,531,000"
Sweden,Europe,Pension services,31/12/2020,"1,708,000"
Sweden,Europe,Pension services,31/12/2015,"444,000"
Sweden,Europe,Pension services,31/12/2014,"663,000"
Sweden,Europe,Pension services,31/12/2016,"1,438,000"
Sweden,Europe,Pension services,31/12/2018,"708,000"
Sweden,Europe,Pension services,31/12/2019,"448,000"
Sweden,Europe,Pension services,31/12/2013,"2,258,000"
Sweden,Europe,Pension services,31/12/2017,"1,352,000"
Sweden,Europe,Standardized guarantee services,31/12/2017,"13,976,000"
Sweden,Europe,Standardized guarantee services,31/12/2013,"3,719,000"
Sweden,Europe,Standardized guarantee services,31/12/2018,"8,615,000"
Sweden,Europe,Standardized guarantee services,31/12/2020,"15,710,000"
Sweden,Europe,Standardized guarantee services,31/12/2019,"8,285,000"
Sweden,Europe,Standardized guarantee services,31/12/2016,"2,322,000"
Sweden,Europe,Standardized guarantee services,31/12/2015,"4,214,000"
Sweden,Europe,Standardized guarantee services,31/12/2014,"9,416,000"
Sweden,Europe,Financial services,31/12/2014,"1,863,786,000"
Sweden,Europe,Financial services,31/12/2020,"1,885,948,000"
Sweden,Europe,Financial services,31/12/2017,"2,297,291,000"
Sweden,Europe,Financial services,31/12/2018,"2,424,695,000"
Sweden,Europe,Financial services,31/12/2013,"1,668,549,000"
Sweden,Europe,Financial services,31/12/2021,"2,165,808,000"
Sweden,Europe,Financial services,31/12/2016,"1,904,067,000"
Sweden,Europe,Financial services,31/12/2019,"1,868,082,000"
Sweden,Europe,Financial services,31/12/2015,"1,959,116,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2013,"1,226,011,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2014,"1,375,096,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2015,"1,316,057,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2021,"1,309,990,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2016,"1,332,526,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2017,"1,921,529,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2019,"1,332,377,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2018,"1,859,058,000"
Sweden,Europe,Explicitly charged and other financial services,31/12/2020,"1,221,933,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2019,"535,705,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2014,"488,690,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2018,"565,636,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2016,"571,541,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2013,"442,804,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2020,"664,015,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2021,"855,818,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2017,"375,763,000"
Sweden,Europe,Financial intermediation services indirectly measured (FISIM),31/12/2015,"643,058,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2013,"2,786,449,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2014,"3,906,205,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2018,"4,888,452,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2019,"6,959,462,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2020,"9,168,257,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2021,"10,584,386,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2016,"3,346,632,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2017,"5,108,185,000"
Sweden,Europe,Charges for the use of intellectual property n.i.e.,31/12/2015,"4,181,043,000"
Sweden,Europe,Franchises and trademarks licensing fees,31/12/2015,"119,541,000"
Sweden,Europe,Franchises and trademarks licensing fees,31/12/2016,"17,805,000"
Sweden,Europe,Franchises and trademarks licensing fees,31/12/2020,0
Sweden,Europe,Franchises and trademarks licensing fees,31/12/2013,"127,635,000"
Sweden,Europe,Franchises and trademarks licensing fees,31/12/2018,"4,012,000"
Sweden,Europe,Franchises and trademarks licensing fees,31/12/2017,"26,035,000"
Sweden,Europe,Franchises and trademarks licensing fees,31/12/2014,"132,086,000"
Sweden,Europe,Franchises and trademarks licensing fees,31/12/2019,"112,000"
Sweden,Europe,Licences for the use of outcomes of research and development,31/12/2020,"9,168,257,000"
Sweden,Europe,Licences for the use of outcomes of research and development,31/12/2017,"5,082,150,000"
Sweden,Europe,Licences for the use of outcomes of research and development,31/12/2013,"2,658,947,000"
Sweden,Europe,Licences for the use of outcomes of research and development,31/12/2018,"4,884,439,000"
Sweden,Europe,Licences for the use of outcomes of research and development,31/12/2016,"3,328,938,000"
Sweden,Europe,Licences for the use of outcomes of research and development,31/12/2014,"3,774,252,000"
Sweden,Europe,Licences for the use of outcomes of research and development,31/12/2019,"6,959,462,000"
Sweden,Europe,Licences for the use of outcomes of research and development,31/12/2015,"4,061,503,000"
Sweden,Europe,Telecommunications services,31/12/2020,"2,216,078,000"
Sweden,Europe,Telecommunications services,31/12/2021,"2,450,334,457"
Sweden,Europe,Telecommunications services,31/12/2013,"1,795,387,000"
Sweden,Europe,Telecommunications services,31/12/2014,"2,061,118,000"
Sweden,Europe,Telecommunications services,31/12/2015,"1,737,222,000"
Sweden,Europe,Telecommunications services,31/12/2019,"1,810,425,000"
Sweden,Europe,Telecommunications services,31/12/2016,"1,463,467,000"
Sweden,Europe,Telecommunications services,31/12/2018,"1,892,574,000"
Sweden,Europe,Telecommunications services,31/12/2017,"1,385,611,000"
Sweden,Europe,Computer services,31/12/2016,"4,774,489,000"
Sweden,Europe,Computer services,31/12/2020,"7,988,330,000"
Sweden,Europe,Computer services,31/12/2017,"5,757,260,000"
Sweden,Europe,Computer services,31/12/2018,"6,451,298,000"
Sweden,Europe,Computer services,31/12/2013,"4,479,037,000"
Sweden,Europe,Computer services,31/12/2021,"9,265,260,550"
Sweden,Europe,Computer services,31/12/2019,"7,236,775,000"
Sweden,Europe,Computer services,31/12/2014,"5,157,702,000"
Sweden,Europe,Computer services,31/12/2015,"4,808,799,000"
Sweden,Europe,Information services,31/12/2017,"538,510,000"
Sweden,Europe,Information services,31/12/2013,"295,247,000"
Sweden,Europe,Information services,31/12/2018,"545,810,000"
Sweden,Europe,Information services,31/12/2016,"439,936,000"
Sweden,Europe,Information services,31/12/2014,"374,905,000"
Sweden,Europe,Information services,31/12/2020,"595,143,000"
Sweden,Europe,Information services,31/12/2019,"522,718,000"
Sweden,Europe,Information services,31/12/2021,"680,275,993"
Sweden,Europe,Information services,31/12/2015,"309,497,000"
Sweden,Europe,News agency services,31/12/2015,"9,204,000"
Sweden,Europe,News agency services,31/12/2014,"11,272,000"
Sweden,Europe,News agency services,31/12/2019,"15,114,000"
Sweden,Europe,News agency services,31/12/2020,"17,303,000"
Sweden,Europe,News agency services,31/12/2017,"16,117,000"
Sweden,Europe,News agency services,31/12/2018,"15,814,000"
Sweden,Europe,News agency services,31/12/2016,"13,160,000"
Sweden,Europe,News agency services,31/12/2013,"8,899,000"
Sweden,Europe,Research and development services,31/12/2013,"5,487,763,000"
Sweden,Europe,Research and development services,31/12/2016,"6,322,449,000"
Sweden,Europe,Research and development services,31/12/2017,"5,767,179,000"
Sweden,Europe,Research and development services,31/12/2018,"7,034,636,000"
Sweden,Europe,Research and development services,31/12/2019,"5,342,831,000"
Sweden,Europe,Research and development services,31/12/2014,"6,763,550,000"
Sweden,Europe,Research and development services,31/12/2020,"5,719,432,000"
Sweden,Europe,Research and development services,31/12/2021,"7,489,056,000"
Sweden,Europe,Research and development services,31/12/2015,"6,072,959,000"
Sweden,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2016,"5,895,231,000"
Sweden,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2020,"4,972,884,000"
Sweden,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2019,"4,818,658,000"
Sweden,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2015,"5,659,002,000"
Sweden,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2018,"6,510,894,000"
Sweden,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2014,"6,256,426,000"
Sweden,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2017,"5,248,730,000"
Sweden,Europe,Work undertaken on a systematic basis to increase the stock of knowledge,31/12/2013,"4,934,192,000"
Sweden,Europe,Provision of customized and non-customized research and development services,31/12/2013,"4,650,367,000"
Sweden,Europe,Provision of customized and non-customized research and development services,31/12/2020,"4,886,937,000"
Sweden,Europe,Provision of customized and non-customized research and development services,31/12/2014,"5,085,294,000"
Sweden,Europe,Provision of customized and non-customized research and development services,31/12/2018,"5,083,999,000"
Sweden,Europe,Provision of customized and non-customized research and development services,31/12/2017,"5,195,082,000"
Sweden,Europe,Provision of customized and non-customized research and development services,31/12/2015,"4,992,989,000"
Sweden,Europe,Provision of customized and non-customized research and development services,31/12/2019,"4,712,188,000"
Sweden,Europe,Provision of customized and non-customized research and development services,31/12/2016,"5,302,235,000"
Sweden,Europe,Sale of proprietary rights arising from research and development,31/12/2019,"106,469,000"
Sweden,Europe,Sale of proprietary rights arising from research and development,31/12/2016,"592,885,000"
Sweden,Europe,Sale of proprietary rights arising from research and development,31/12/2018,"1,426,895,000"
Sweden,Europe,Sale of proprietary rights arising from research and development,31/12/2017,"53,648,000"
Sweden,Europe,Sale of proprietary rights arising from research and development,31/12/2020,"85,947,000"
Sweden,Europe,Sale of proprietary rights arising from research and development,31/12/2015,"666,013,000"
Sweden,Europe,Sale of proprietary rights arising from research and development,31/12/2014,"1,171,132,000"
Sweden,Europe,Sale of proprietary rights arising from research and development,31/12/2013,"283,692,000"
Sweden,Europe,Professional and management consulting services,31/12/2017,"8,222,709,000"
Sweden,Europe,Professional and management consulting services,31/12/2018,"8,461,767,000"
Sweden,Europe,Professional and management consulting services,31/12/2016,"4,761,771,000"
Sweden,Europe,Professional and management consulting services,31/12/2020,"9,781,615,000"
Sweden,Europe,Professional and management consulting services,31/12/2019,"8,412,863,000"
Sweden,Europe,Professional and management consulting services,31/12/2021,"11,786,127,000"
Sweden,Europe,Professional and management consulting services,31/12/2015,"3,934,200,000"
Sweden,Europe,Professional and management consulting services,31/12/2014,"4,512,791,000"
Sweden,Europe,Professional and management consulting services,31/12/2013,"4,294,425,000"
Sweden,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2014,"2,322,372,000"
Sweden,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2015,"2,345,128,000"
Sweden,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2019,"5,226,510,000"
Sweden,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2017,"4,988,153,000"
Sweden,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2018,"5,071,136,000"
Sweden,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2020,"5,477,754,000"
Sweden,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2016,"2,684,627,000"
Sweden,Europe,"Legal, accounting, management consulting, and public relations services",31/12/2013,"2,348,426,000"
Sweden,Europe,Legal services,31/12/2016,"306,672,000"
Sweden,Europe,Legal services,31/12/2013,"322,341,000"
Sweden,Europe,Legal services,31/12/2019,"351,315,000"
Sweden,Europe,Legal services,31/12/2017,"279,737,000"
Sweden,Europe,Legal services,31/12/2018,"321,585,000"
Sweden,Europe,Legal services,31/12/2015,"249,838,000"
Sweden,Europe,Legal services,31/12/2020,"413,231,000"
Sweden,Europe,Legal services,31/12/2014,"317,615,000"
Sweden,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2014,"329,816,000"
Sweden,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2019,"580,151,000"
Sweden,Europe,"Accounting, auditing, bookkeeping, and tax consulting services",31/12/2020,"482,102,000"
