Reporting Economy,Continent,Commercial services traded,Date,Value
Solomon Islands,Oceania,Passenger (Sea),31/12/2018,0
Solomon Islands,Oceania,Passenger (Sea),31/12/2020,0
Solomon Islands,Oceania,Passenger (Sea),31/12/2019,0
Solomon Islands,Oceania,Freight (Sea),31/12/2019,0
Solomon Islands,Oceania,Freight (Sea),31/12/2020,0
Solomon Islands,Oceania,Freight (Sea),31/12/2018,0
Solomon Islands,Oceania,Freight (Sea),31/12/2017,0
Solomon Islands,Oceania,Air transport,31/12/2018,"20,537,000"
Solomon Islands,Oceania,Air transport,31/12/2017,"22,140,000"
Solomon Islands,Oceania,Air transport,31/12/2021,"9,426,604"
Solomon Islands,Oceania,Air transport,31/12/2015,"19,540,000"
Solomon Islands,Oceania,Air transport,31/12/2020,"7,435,000"
Solomon Islands,Oceania,Air transport,31/12/2013,"26,974,000"
Solomon Islands,Oceania,Air transport,31/12/2014,"18,211,000"
Solomon Islands,Oceania,Air transport,31/12/2016,"21,830,000"
Solomon Islands,Oceania,Air transport,31/12/2019,"20,585,000"
Solomon Islands,Oceania,Passenger (Air),31/12/2020,"1,462,000"
Solomon Islands,Oceania,Passenger (Air),31/12/2021,"1,853,624"
Solomon Islands,Oceania,Passenger (Air),31/12/2017,"11,677,000"
Solomon Islands,Oceania,Passenger (Air),31/12/2014,"8,804,000"
Solomon Islands,Oceania,Passenger (Air),31/12/2019,"11,191,000"
Solomon Islands,Oceania,Passenger (Air),31/12/2018,"10,759,000"
Solomon Islands,Oceania,Passenger (Air),31/12/2013,"9,902,000"
Solomon Islands,Oceania,Passenger (Air),31/12/2016,"11,858,000"
Solomon Islands,Oceania,Passenger (Air),31/12/2015,"8,540,000"
Solomon Islands,Oceania,Freight (Air),31/12/2020,"172,000"
Solomon Islands,Oceania,Freight (Air),31/12/2021,"218,073"
Solomon Islands,Oceania,Freight (Air),31/12/2017,"619,000"
Solomon Islands,Oceania,Freight (Air),31/12/2014,"1,455,000"
Solomon Islands,Oceania,Freight (Air),31/12/2015,"2,290,000"
Solomon Islands,Oceania,Freight (Air),31/12/2019,"1,190,000"
Solomon Islands,Oceania,Freight (Air),31/12/2016,"1,203,000"
Solomon Islands,Oceania,Freight (Air),31/12/2018,"923,000"
Solomon Islands,Oceania,Freight (Air),31/12/2013,"1,043,840"
Solomon Islands,Oceania,Postal and courier services,31/12/2014,"49,000"
Solomon Islands,Oceania,Postal and courier services,31/12/2015,"45,000"
Solomon Islands,Oceania,Postal and courier services,31/12/2013,"24,670"
Solomon Islands,Oceania,Postal and courier services,31/12/2020,"78,000"
Solomon Islands,Oceania,Postal and courier services,31/12/2016,"75,000"
Solomon Islands,Oceania,Postal and courier services,31/12/2019,"208,000"
Solomon Islands,Oceania,Postal and courier services,31/12/2021,"27,923"
Solomon Islands,Oceania,Postal and courier services,31/12/2018,"213,000"
Solomon Islands,Oceania,Postal and courier services,31/12/2017,"225,000"
Solomon Islands,Oceania,Travel,31/12/2019,"71,030,000"
Solomon Islands,Oceania,Travel,31/12/2017,"66,568,000"
Solomon Islands,Oceania,Travel,31/12/2018,"80,850,000"
Solomon Islands,Oceania,Travel,31/12/2013,"60,611,000"
Solomon Islands,Oceania,Travel,31/12/2020,"6,048,000"
Solomon Islands,Oceania,Travel,31/12/2014,"56,026,000"
Solomon Islands,Oceania,Travel,31/12/2015,"50,994,000"
Solomon Islands,Oceania,Travel,31/12/2016,"58,738,000"
Solomon Islands,Oceania,Business,31/12/2018,"23,640,000"
Solomon Islands,Oceania,Business,31/12/2015,"17,973,000"
Solomon Islands,Oceania,Business,31/12/2014,"23,124,000"
Solomon Islands,Oceania,Business,31/12/2019,"21,030,000"
Solomon Islands,Oceania,Business,31/12/2020,"1,829,000"
Solomon Islands,Oceania,Business,31/12/2017,"20,049,000"
Solomon Islands,Oceania,Business,31/12/2013,"23,435,000"
Solomon Islands,Oceania,Business,31/12/2016,"17,784,000"
Solomon Islands,Oceania,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2020,0
Solomon Islands,Oceania,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2017,0
Solomon Islands,Oceania,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2018,0
Solomon Islands,Oceania,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2019,0
Solomon Islands,Oceania,Personal,31/12/2020,"4,219,000"
Solomon Islands,Oceania,Personal,31/12/2016,"40,954,000"
Solomon Islands,Oceania,Personal,31/12/2018,"57,210,000"
Solomon Islands,Oceania,Personal,31/12/2019,"50,000,000"
Solomon Islands,Oceania,Personal,31/12/2014,"32,902,000"
Solomon Islands,Oceania,Personal,31/12/2015,"33,021,000"
Solomon Islands,Oceania,Personal,31/12/2013,"37,176,000"
Solomon Islands,Oceania,Personal,31/12/2017,"46,518,000"
Solomon Islands,Oceania,Health-related,31/12/2017,0
Solomon Islands,Oceania,Health-related,31/12/2018,0
Solomon Islands,Oceania,Health-related,31/12/2019,0
Solomon Islands,Oceania,Health-related,31/12/2020,0
Solomon Islands,Oceania,Education-related,31/12/2018,0
Solomon Islands,Oceania,Education-related,31/12/2020,0
Solomon Islands,Oceania,Education-related,31/12/2017,0
Solomon Islands,Oceania,Education-related,31/12/2019,0
Solomon Islands,Oceania,Tourism-related services in travel and passenger transport,31/12/2017,0
Solomon Islands,Oceania,Tourism-related services in travel and passenger transport,31/12/2018,0
Solomon Islands,Oceania,Tourism-related services in travel and passenger transport,31/12/2020,0
Solomon Islands,Oceania,Tourism-related services in travel and passenger transport,31/12/2019,0
Solomon Islands,Oceania,Construction,31/12/2013,"2,373,130"
Solomon Islands,Oceania,Construction,31/12/2017,"2,873,000"
Solomon Islands,Oceania,Construction,31/12/2016,"2,046,000"
Solomon Islands,Oceania,Construction,31/12/2018,"2,468,000"
Solomon Islands,Oceania,Construction,31/12/2020,"4,841,000"
Solomon Islands,Oceania,Construction,31/12/2019,"2,651,000"
Solomon Islands,Oceania,Construction,31/12/2021,"3,984,765"
Solomon Islands,Oceania,Construction,31/12/2014,"661,000"
Solomon Islands,Oceania,Construction,31/12/2015,"325,000"
Solomon Islands,Oceania,Insurance and pension services,31/12/2016,"45,000"
Solomon Islands,Oceania,Insurance and pension services,31/12/2018,"44,000"
Solomon Islands,Oceania,Insurance and pension services,31/12/2014,"48,000"
Solomon Islands,Oceania,Insurance and pension services,31/12/2013,"45,723"
Solomon Islands,Oceania,Insurance and pension services,31/12/2017,"45,000"
Solomon Islands,Oceania,Insurance and pension services,31/12/2015,"45,000"
Solomon Islands,Oceania,Insurance and pension services,31/12/2019,"43,000"
Solomon Islands,Oceania,Insurance and pension services,31/12/2021,"44,597"
Solomon Islands,Oceania,Insurance and pension services,31/12/2020,"43,000"
Solomon Islands,Oceania,Direct insurance,31/12/2017,0
Solomon Islands,Oceania,Direct insurance,31/12/2020,0
Solomon Islands,Oceania,Direct insurance,31/12/2018,0
Solomon Islands,Oceania,Direct insurance,31/12/2019,0
Solomon Islands,Oceania,Reinsurance,31/12/2017,0
Solomon Islands,Oceania,Reinsurance,31/12/2020,0
Solomon Islands,Oceania,Reinsurance,31/12/2019,0
Solomon Islands,Oceania,Reinsurance,31/12/2018,0
Solomon Islands,Oceania,Auxiliary insurance services,31/12/2018,"44,000"
Solomon Islands,Oceania,Auxiliary insurance services,31/12/2017,"45,000"
Solomon Islands,Oceania,Auxiliary insurance services,31/12/2015,"45,000"
Solomon Islands,Oceania,Auxiliary insurance services,31/12/2016,"45,000"
Solomon Islands,Oceania,Auxiliary insurance services,31/12/2020,"43,000"
Solomon Islands,Oceania,Auxiliary insurance services,31/12/2019,"43,000"
Solomon Islands,Oceania,Auxiliary insurance services,31/12/2014,"48,000"
Solomon Islands,Oceania,Auxiliary insurance services,31/12/2013,"45,723"
Solomon Islands,Oceania,Pension and standardized guaranteed services,31/12/2018,0
Solomon Islands,Oceania,Pension and standardized guaranteed services,31/12/2019,0
Solomon Islands,Oceania,Pension and standardized guaranteed services,31/12/2017,0
Solomon Islands,Oceania,Pension and standardized guaranteed services,31/12/2020,0
Solomon Islands,Oceania,Financial services,31/12/2016,"1,210,000"
Solomon Islands,Oceania,Financial services,31/12/2017,"507,000"
Solomon Islands,Oceania,Financial services,31/12/2019,"1,140,000"
Solomon Islands,Oceania,Financial services,31/12/2018,"2,000"
Solomon Islands,Oceania,Financial services,31/12/2020,"2,215,000"
Solomon Islands,Oceania,Financial services,31/12/2014,"18,000"
Solomon Islands,Oceania,Financial services,31/12/2013,"467,948"
Solomon Islands,Oceania,Financial services,31/12/2021,"1,029,653"
Solomon Islands,Oceania,Financial services,31/12/2015,"1,093,000"
Solomon Islands,Oceania,Explicitly charged and other financial services,31/12/2016,"1,210,000"
Solomon Islands,Oceania,Explicitly charged and other financial services,31/12/2018,"2,000"
Solomon Islands,Oceania,Explicitly charged and other financial services,31/12/2017,"507,000"
Solomon Islands,Oceania,Explicitly charged and other financial services,31/12/2013,"467,948"
Solomon Islands,Oceania,Explicitly charged and other financial services,31/12/2015,"1,093,000"
Solomon Islands,Oceania,Explicitly charged and other financial services,31/12/2020,"2,215,000"
Solomon Islands,Oceania,Explicitly charged and other financial services,31/12/2014,"18,000"
Solomon Islands,Oceania,Explicitly charged and other financial services,31/12/2019,"1,140,000"
Solomon Islands,Oceania,Financial intermediation services indirectly measured (FISIM),31/12/2019,0
Solomon Islands,Oceania,Financial intermediation services indirectly measured (FISIM),31/12/2020,0
Solomon Islands,Oceania,Financial intermediation services indirectly measured (FISIM),31/12/2017,0
Solomon Islands,Oceania,Financial intermediation services indirectly measured (FISIM),31/12/2018,0
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2016,"1,250,000"
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2014,"1,522,000"
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2018,"599,000"
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2017,"583,000"
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2021,"73,796"
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2020,"395,000"
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2019,"580,000"
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2015,"508,000"
Solomon Islands,Oceania,Charges for the use of intellectual property n.i.e.,31/12/2013,"1,208,690"
Solomon Islands,Oceania,Telecommunications services,31/12/2020,"1,548,000"
Solomon Islands,Oceania,Telecommunications services,31/12/2019,"2,625,000"
Solomon Islands,Oceania,Telecommunications services,31/12/2018,"1,371,000"
Solomon Islands,Oceania,Telecommunications services,31/12/2017,"1,176,000"
Solomon Islands,Oceania,Telecommunications services,31/12/2016,"4,340,000"
Solomon Islands,Oceania,Telecommunications services,31/12/2021,"1,726,388"
Solomon Islands,Oceania,Telecommunications services,31/12/2013,"3,232,750"
Solomon Islands,Oceania,Telecommunications services,31/12/2014,"3,077,000"
Solomon Islands,Oceania,Telecommunications services,31/12/2015,"4,327,000"
Solomon Islands,Oceania,Computer services,31/12/2014,"599,000"
Solomon Islands,Oceania,Computer services,31/12/2019,"142,000"
Solomon Islands,Oceania,Computer services,31/12/2021,"1,343,862"
Solomon Islands,Oceania,Computer services,31/12/2020,"1,205,000"
Solomon Islands,Oceania,Computer services,31/12/2013,"391,519"
Solomon Islands,Oceania,Computer services,31/12/2016,"57,000"
Solomon Islands,Oceania,Computer services,31/12/2017,"180,000"
Solomon Islands,Oceania,Computer services,31/12/2018,"167,000"
Solomon Islands,Oceania,Computer services,31/12/2015,"138,000"
Solomon Islands,Oceania,Information services,31/12/2021,0
Solomon Islands,Oceania,Information services,31/12/2020,0
Solomon Islands,Oceania,Information services,31/12/2019,0
Solomon Islands,Oceania,Information services,31/12/2018,0
Solomon Islands,Oceania,Information services,31/12/2017,0
Solomon Islands,Oceania,Research and development services,31/12/2021,832
Solomon Islands,Oceania,Research and development services,31/12/2017,0
Solomon Islands,Oceania,Research and development services,31/12/2018,"12,000"
Solomon Islands,Oceania,Research and development services,31/12/2019,"18,000"
Solomon Islands,Oceania,Research and development services,31/12/2020,"1,000"
Solomon Islands,Oceania,Professional and management consulting services,31/12/2015,0
Solomon Islands,Oceania,Professional and management consulting services,31/12/2020,0
Solomon Islands,Oceania,Professional and management consulting services,31/12/2019,0
Solomon Islands,Oceania,Professional and management consulting services,31/12/2021,0
Solomon Islands,Oceania,Professional and management consulting services,31/12/2018,"1,000"
Solomon Islands,Oceania,Professional and management consulting services,31/12/2017,0
Solomon Islands,Oceania,Professional and management consulting services,31/12/2014,"7,000"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2016,"12,724,000"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2015,"14,728,000"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2019,"14,497,000"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2014,"25,844,000"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2013,"25,022,800"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2020,"10,698,000"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2021,"8,900,201"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2018,"14,138,000"
Solomon Islands,Oceania,"Technical, trade-related, and other business services",31/12/2017,"15,614,000"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2019,"677,000"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2020,"244,000"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2014,"556,000"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2015,"653,000"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2016,"1,294,000"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2018,"365,000"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2017,"343,000"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2021,"155,133"
Solomon Islands,Oceania,"Personal, cultural, and recreational services",31/12/2013,"345,423"
Solomon Islands,Oceania,Audiovisual and related services,31/12/2019,0
Solomon Islands,Oceania,Audiovisual and related services,31/12/2020,0
Solomon Islands,Oceania,Audiovisual and related services,31/12/2017,0
Solomon Islands,Oceania,Audiovisual and related services,31/12/2021,0
Solomon Islands,Oceania,Audiovisual and related services,31/12/2018,0
Solomon Islands,Oceania,Goods-related services,31/12/2015,0
Solomon Islands,Oceania,Goods-related services,31/12/2017,0
Solomon Islands,Oceania,Goods-related services,31/12/2013,"10,414"
Solomon Islands,Oceania,Goods-related services,31/12/2020,0
Solomon Islands,Oceania,Goods-related services,31/12/2014,"22,000"
Solomon Islands,Oceania,Goods-related services,31/12/2018,0
Solomon Islands,Oceania,Goods-related services,31/12/2019,0
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2021,"2,232,000"
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2020,"2,617,000"
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2013,"3,289,000"
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2019,"2,768,000"
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2014,"3,134,000"
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2016,"2,801,000"
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2017,"2,629,000"
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2018,"2,581,000"
South Africa,Africa,Manufacturing services on physical inputs owned by others,31/12/2015,"2,439,000"
South Africa,Africa,"Goods for processing in reporting economy – Goods returned , Goods received",31/12/2021,0
South Africa,Africa,"Goods for processing abroad - Goods sent , Goods returned",31/12/2021,0
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2018,"52,797,000"
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2014,"88,581,000"
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2015,"33,170,000"
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2013,"57,553,000"
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2017,"42,300,000"
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2016,"29,347,000"
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2021,"37,342,000"
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2020,"50,226,000"
South Africa,Africa,Maintenance and repair services n.i.e.,31/12/2019,"45,443,000"
South Africa,Africa,Transport,31/12/2021,"1,228,697,000"
South Africa,Africa,Transport,31/12/2020,"1,388,787,000"
South Africa,Africa,Transport,31/12/2019,"2,239,816,000"
South Africa,Africa,Transport,31/12/2016,"2,199,887,000"
South Africa,Africa,Transport,31/12/2017,"2,345,690,000"
South Africa,Africa,Transport,31/12/2018,"2,269,225,000"
South Africa,Africa,Transport,31/12/2013,"3,131,511,000"
South Africa,Africa,Transport,31/12/2014,"3,046,283,000"
South Africa,Africa,Transport,31/12/2015,"2,493,632,000"
South Africa,Africa,Postal and courier services,31/12/2018,"19,571,000"
South Africa,Africa,Postal and courier services,31/12/2014,"12,319,000"
South Africa,Africa,Postal and courier services,31/12/2017,"27,066,000"
South Africa,Africa,Postal and courier services,31/12/2016,"12,305,000"
South Africa,Africa,Postal and courier services,31/12/2021,"29,937,000"
South Africa,Africa,Postal and courier services,31/12/2015,"23,357,000"
South Africa,Africa,Postal and courier services,31/12/2019,"22,651,000"
South Africa,Africa,Postal and courier services,31/12/2013,0
South Africa,Africa,Postal and courier services,31/12/2020,"19,251,000"
South Africa,Africa,Travel,31/12/2020,"2,607,452,000"
South Africa,Africa,Travel,31/12/2019,"8,389,651,000"
South Africa,Africa,Travel,31/12/2014,"9,338,200,000"
South Africa,Africa,Travel,31/12/2013,"9,244,560,000"
South Africa,Africa,Travel,31/12/2021,"2,108,173,000"
South Africa,Africa,Travel,31/12/2015,"8,258,690,000"
South Africa,Africa,Travel,31/12/2016,"7,919,130,000"
South Africa,Africa,Travel,31/12/2017,"8,816,864,000"
South Africa,Africa,Travel,31/12/2018,"8,989,352,000"
South Africa,Africa,Business,31/12/2019,"1,276,596,000"
South Africa,Africa,Business,31/12/2017,"1,315,788,000"
South Africa,Africa,Business,31/12/2021,"579,841,000"
South Africa,Africa,Business,31/12/2015,"1,266,110,000"
South Africa,Africa,Business,31/12/2014,"1,428,370,000"
South Africa,Africa,Business,31/12/2016,"1,219,926,000"
South Africa,Africa,Business,31/12/2018,"1,354,217,000"
South Africa,Africa,Business,31/12/2013,"1,485,990,000"
South Africa,Africa,Business,31/12/2020,"552,888,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2015,"592,893,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2014,"658,910,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2018,"669,983,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2016,"566,470,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2013,"707,723,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2021,"499,952,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2020,"391,888,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2017,"633,468,000"
South Africa,Africa,"Acquisition of goods and services by border, seasonal, and other short-term workers",31/12/2019,"644,446,000"
South Africa,Africa,Personal,31/12/2014,"7,909,830,000"
South Africa,Africa,Personal,31/12/2019,"7,113,055,000"
South Africa,Africa,Personal,31/12/2021,"1,528,332,000"
South Africa,Africa,Personal,31/12/2013,"7,758,570,000"
South Africa,Africa,Personal,31/12/2016,"6,699,133,000"
South Africa,Africa,Personal,31/12/2018,"7,635,135,000"
South Africa,Africa,Personal,31/12/2017,"7,501,076,000"
South Africa,Africa,Personal,31/12/2015,"6,992,580,000"
South Africa,Africa,Personal,31/12/2020,"2,054,564,000"
South Africa,Africa,Tourism-related services in travel and passenger transport,31/12/2021,0
South Africa,Africa,Construction,31/12/2021,"10,089,000"
South Africa,Africa,Construction,31/12/2020,"10,508,000"
South Africa,Africa,Construction,31/12/2013,"24,037,000"
South Africa,Africa,Construction,31/12/2017,"18,092,000"
South Africa,Africa,Construction,31/12/2018,"17,692,000"
South Africa,Africa,Construction,31/12/2014,"23,119,000"
South Africa,Africa,Construction,31/12/2015,"19,970,000"
South Africa,Africa,Construction,31/12/2016,"16,954,000"
South Africa,Africa,Construction,31/12/2019,"15,926,000"
South Africa,Africa,Insurance and pension services,31/12/2021,"198,524,000"
South Africa,Africa,Insurance and pension services,31/12/2014,"96,985,000"
South Africa,Africa,Insurance and pension services,31/12/2013,"104,029,000"
South Africa,Africa,Insurance and pension services,31/12/2017,"13,013,000"
South Africa,Africa,Insurance and pension services,31/12/2020,"54,491,000"
South Africa,Africa,Insurance and pension services,31/12/2019,"10,572,000"
South Africa,Africa,Insurance and pension services,31/12/2015,"83,346,000"
South Africa,Africa,Insurance and pension services,31/12/2018,"17,953,000"
South Africa,Africa,Insurance and pension services,31/12/2016,"57,837,000"
South Africa,Africa,Financial services,31/12/2015,"1,166,988,000"
South Africa,Africa,Financial services,31/12/2016,"1,117,417,000"
South Africa,Africa,Financial services,31/12/2017,"1,196,794,000"
South Africa,Africa,Financial services,31/12/2013,"1,147,302,000"
South Africa,Africa,Financial services,31/12/2014,"1,169,109,000"
South Africa,Africa,Financial services,31/12/2020,"981,508,000"
South Africa,Africa,Financial services,31/12/2021,"1,123,055,000"
South Africa,Africa,Financial services,31/12/2018,"1,295,384,000"
South Africa,Africa,Financial services,31/12/2019,"1,124,507,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2015,"847,436,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2016,"804,204,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2018,"973,016,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2017,"885,612,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2020,"745,282,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2019,"842,110,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2013,"868,500,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2014,"866,011,000"
South Africa,Africa,Explicitly charged and other financial services,31/12/2021,"864,717,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2017,"311,182,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2013,"278,802,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2018,"322,368,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2021,"258,338,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2015,"319,551,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2016,"313,213,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2014,"303,098,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2020,"236,226,000"
South Africa,Africa,Financial intermediation services indirectly measured (FISIM),31/12/2019,"282,397,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2019,"150,761,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2020,"126,359,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2014,"136,804,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2015,"126,114,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2016,"139,258,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2018,"182,504,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2021,"135,304,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2013,"135,485,000"
South Africa,Africa,Charges for the use of intellectual property n.i.e.,31/12/2017,"157,684,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2014,"2,172,683,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2013,"2,078,400,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2019,"2,481,582,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2015,"2,199,737,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2020,"2,254,853,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2021,"2,833,222,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2016,"2,244,549,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2018,"2,835,621,000"
South Africa,Africa,"Technical, trade-related, and other business services",31/12/2017,"2,545,580,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2015,"234,225,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2016,"291,093,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2017,"373,552,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2014,"186,398,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2019,"396,675,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2020,"216,118,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2018,"406,353,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2021,"365,470,000"
South Africa,Africa,"Personal, cultural, and recreational services",31/12/2013,"173,581,000"
South Africa,Africa,Audiovisual and related services,31/12/2016,"276,815,000"
South Africa,Africa,Audiovisual and related services,31/12/2017,"356,542,000"
South Africa,Africa,Audiovisual and related services,31/12/2021,"346,081,000"
South Africa,Africa,Audiovisual and related services,31/12/2019,"378,890,000"
South Africa,Africa,Audiovisual and related services,31/12/2014,"169,904,000"
South Africa,Africa,Audiovisual and related services,31/12/2013,"156,102,000"
South Africa,Africa,Audiovisual and related services,31/12/2018,"387,885,000"
South Africa,Africa,Audiovisual and related services,31/12/2015,"218,457,000"
South Africa,Africa,Audiovisual and related services,31/12/2020,"199,512,000"
South Africa,Africa,Goods-related services,31/12/2013,"60,842,000"
South Africa,Africa,Goods-related services,31/12/2019,"48,211,000"
South Africa,Africa,Goods-related services,31/12/2020,"52,844,000"
South Africa,Africa,Goods-related services,31/12/2021,"39,574,000"
South Africa,Africa,Goods-related services,31/12/2015,"35,609,000"
South Africa,Africa,Goods-related services,31/12/2017,"44,929,000"
South Africa,Africa,Goods-related services,31/12/2016,"32,149,000"
South Africa,Africa,Goods-related services,31/12/2014,"91,715,000"
South Africa,Africa,Goods-related services,31/12/2018,"55,378,000"
South Sudan,Africa,Manufacturing services on physical inputs owned by others,31/12/2019,0
South Sudan,Africa,Maintenance and repair services n.i.e.,31/12/2019,0
South Sudan,Africa,Transport,31/12/2019,"5,510,000"
South Sudan,Africa,Transport,31/12/2020,"9,120,000"
South Sudan,Africa,Transport,31/12/2021,"9,366,486"
South Sudan,Africa,Transport,31/12/2016,"480,000"
South Sudan,Africa,Transport,31/12/2018,"10,880,000"
South Sudan,Africa,Transport,31/12/2017,"9,740,000"
South Sudan,Africa,Transport,31/12/2014,"40,000"
South Sudan,Africa,Transport,31/12/2015,"4,600,000"
South Sudan,Africa,Air transport,31/12/2019,"5,510,000"
South Sudan,Africa,Air transport,31/12/2016,"480,000"
South Sudan,Africa,Air transport,31/12/2014,"40,000"
South Sudan,Africa,Air transport,31/12/2015,"4,600,000"
South Sudan,Africa,Air transport,31/12/2017,"9,740,000"
South Sudan,Africa,Air transport,31/12/2018,"10,880,000"
South Sudan,Africa,Passenger (Air),31/12/2015,"4,600,000"
South Sudan,Africa,Passenger (Air),31/12/2014,"40,000"
South Sudan,Africa,Passenger (Air),31/12/2017,"9,740,000"
